"","RND","HSD","EA","HH","ID","HHID","HHID.rnd","Plate","Sample.identifier","Row","Column","Well","MolSpecies","Expected.species","kdr","N1575Y","Cyp4j5","Coeae1d","Pfal.score","OVM.score","Pfal","OVM","X2La","Cyp6p4","ZZB","Cyp6aa","Cyp6aa_Dup","lat","lon","survey","LLIN.intend","LLIN.actual","Net.intend","Net.actual","Wave","Location","subregions","wgs.sample.id","species"
"92",1,84,6,48,4,108406048,8406048,1,48,"D",12,"12D","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.024931,33.33096,"baseline","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","108406048004","An. gambiae"
"93",1,84,6,48,16,108406048,8406048,1,60,"E",12,"12E","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.024931,33.33096,"baseline","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","108406048016","An. gambiae"
"94",1,84,6,48,7,108406048,8406048,1,72,"F",12,"12F","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DN","Dup",1.024931,33.33096,"baseline","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","108406048007","An. gambiae"
"95",1,84,6,48,14,108406048,8406048,1,84,"G",12,"12G","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.024931,33.33096,"baseline","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","108406048014","An. gambiae"
"96",1,84,6,48,18,108406048,8406048,1,96,"H",12,"12H","S","GA","SS","NN","FF","RR",0,0,0,0,NA,"MM","ZZ","DD","Dup",1.024931,33.33096,"baseline","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","108406048018","An. gambiae"
"97",1,94,4,86,15,109404086,9404086,2,1,"A",1,"1A","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","II","ZL","DN","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086015","An. gambiae"
"98",1,94,4,86,14,109404086,9404086,2,13,"B",1,"1B","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086014","An. gambiae"
"99",1,94,4,86,4,109404086,9404086,2,25,"C",1,"1C","S","GA","SS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086004","An. gambiae"
"100",1,94,4,86,2,109404086,9404086,2,37,"D",1,"1D","S","GA","SS","NN","LF","SS",0,0,0,0,"SS","IM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086002","An. gambiae"
"101",1,94,4,86,10,109404086,9404086,2,49,"E",1,"1E","S","GA","SS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086010","An. gambiae"
"102",1,94,4,86,6,109404086,9404086,2,61,"F",1,"1F","S","GA","SS","NN","LF","RR",3,0,1,0,"SS","IM","ZL","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086006","An. gambiae"
"103",1,94,4,86,11,109404086,9404086,2,73,"G",1,"1G","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086011","An. gambiae"
"104",1,94,4,86,13,109404086,9404086,2,85,"H",1,"1H","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.168674,33.5015,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109404086013","An. gambiae"
"105",1,94,8,39,13,109408039,9408039,2,2,"A",2,"2A","AR","GA","LL","NN","FF","RR",0,0,0,0,"SS","II","LL","NN","WT",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039013","An. arabiensis"
"106",1,94,8,39,6,109408039,9408039,2,14,"B",2,"2B","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039006","An. gambiae"
"107",1,94,8,39,27,109408039,9408039,2,26,"C",2,"2C","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039027","An. gambiae"
"108",1,94,8,39,21,109408039,9408039,2,38,"D",2,"2D","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DN","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039021","An. gambiae"
"109",1,94,8,39,33,109408039,9408039,2,50,"E",2,"2E","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039033","An. funestus"
"110",1,94,8,39,20,109408039,9408039,2,62,"F",2,"2F","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","IM","ZL","DN","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039020","An. gambiae"
"111",1,94,8,39,19,109408039,9408039,2,74,"G",2,"2G","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","IM","ZL","DN","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039019","An. gambiae"
"112",1,94,8,39,2,109408039,9408039,2,86,"H",2,"2H","S","GA","SS","NN","LF","SS",0,0,0,0,"II","MM","ZZ","DD","Dup",1.02862,33.56123,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109408039002","An. gambiae"
"113",1,94,10,10,12,109410010,9410010,2,3,"A",3,"3A","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010012","An. gambiae"
"114",1,94,10,10,6,109410010,9410010,2,15,"B",3,"3B","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010006","An. gambiae"
"115",1,94,10,10,5,109410010,9410010,2,27,"C",3,"3C","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010005","An. gambiae"
"116",1,94,10,10,1,109410010,9410010,2,39,"D",3,"3D","S","GA","SS","NN","FF","RR",1,0,0,0,"SS","IM","ZL","DN","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010001","An. gambiae"
"117",1,94,10,10,24,109410010,9410010,2,51,"E",3,"3E","S","GA","SS","NN","FF","RR",1,0,0,0,"SS","MM","ZZ","DN","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010024","An. gambiae"
"118",1,94,10,10,19,109410010,9410010,2,63,"F",3,"3F","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010019","An. gambiae"
"119",1,94,10,10,20,109410010,9410010,2,75,"G",3,"3G","S","GA","SS","NN","LL","SR",1,0,0,0,"II","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010020","An. gambiae"
"120",1,94,10,10,11,109410010,9410010,2,87,"H",3,"3H","S","GA","SS","NN","FF","RR",1,0,0,0,"SS","MM","ZZ","DD","Dup",1.0702,33.39058,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109410010011","An. gambiae"
"121",1,94,1,7,44,109401007,9401007,2,4,"A",4,"4A","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DN","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007044","An. gambiae"
"122",1,94,1,7,61,109401007,9401007,2,16,"B",4,"4B","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007061","An. arabiensis"
"123",1,94,1,7,64,109401007,9401007,2,28,"C",4,"4C","S","GA","SS","NN","LL","SS",0,0,0,0,"II","IM","ZL","DN","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007064","An. gambiae"
"124",1,94,1,7,9,109401007,9401007,2,40,"D",4,"4D","S","GA","SS","NN","LL","RR",0,2,0,1,"SI","MM","ZZ","DD","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007009","An. gambiae"
"125",1,94,1,7,69,109401007,9401007,2,52,"E",4,"4E","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007069","An. gambiae"
"126",1,94,1,7,30,109401007,9401007,2,64,"F",4,"4F","S","GA","SS","NN","LF","SR",1,0,0,0,"II","IM","ZL","DD","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007030","An. gambiae"
"127",1,94,1,7,16,109401007,9401007,2,76,"G",4,"4G","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007016","An. gambiae"
"128",1,94,1,7,40,109401007,9401007,2,88,"H",4,"4H","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.964283,33.42545,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109401007040","An. gambiae"
"129",1,94,2,9,82,109402009,9402009,2,5,"A",5,"5A","AR","GA","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009082","An. arabiensis"
"130",1,94,2,9,48,109402009,9402009,2,17,"B",5,"5B","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009048","An. gambiae"
"131",1,94,2,9,66,109402009,9402009,2,29,"C",5,"5C","S","GA","SS","NN","FF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009066","An. gambiae"
"132",1,94,2,9,97,109402009,9402009,2,41,"D",5,"5D","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009097","An. gambiae"
"133",1,94,2,9,25,109402009,9402009,2,53,"E",5,"5E","S","GA","FS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009025","An. gambiae"
"134",1,94,2,9,37,109402009,9402009,2,65,"F",5,"5F","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","IM","ZL","DN","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009037","An. gambiae"
"135",1,94,2,9,40,109402009,9402009,2,77,"G",5,"5G","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009040","An. gambiae"
"136",1,94,2,9,75,109402009,9402009,2,89,"H",5,"5H","S","GA","SS","NN","FF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.198758,33.41171,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109402009075","An. gambiae"
"137",1,94,3,64,6,109403064,9403064,2,6,"A",6,"6A","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064006","An. gambiae"
"138",1,94,3,64,8,109403064,9403064,2,18,"B",6,"6B","S","GA","SS","NN","FF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064008","An. gambiae"
"139",1,94,3,64,4,109403064,9403064,2,30,"C",6,"6C","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","IM","ZL","NN","WT",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064004","An. gambiae"
"140",1,94,3,64,2,109403064,9403064,2,42,"D",6,"6D","S","GA","SS","NN","LL","SR",0,0,0,0,"SI","II","LL","NN","WT",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064002","An. gambiae"
"141",1,94,3,64,3,109403064,9403064,2,54,"E",6,"6E","S","GA","SS","NN","LF","SR",1,0,0,0,"SS","MM","ZZ","DD","Dup",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064003","An. gambiae"
"142",1,94,3,64,5,109403064,9403064,2,66,"F",6,"6F","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064005","An. gambiae"
"143",1,94,3,64,7,109403064,9403064,2,78,"G",6,"6G","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064007","An. arabiensis"
"144",1,94,3,64,9,109403064,9403064,2,90,"H",6,"6H","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.058543,33.53169,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","109403064009","An. gambiae"
"145",1,83,2,47,7,108302047,8302047,2,7,"A",7,"7A","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047007","An. gambiae"
"146",1,83,2,47,1,108302047,8302047,2,19,"B",7,"7B","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","MM","ZZ","DN","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047001","An. gambiae"
"147",1,83,2,47,23,108302047,8302047,2,31,"C",7,"7C","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","IM","ZL","NN","WT",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047023","An. gambiae"
"148",1,83,2,47,11,108302047,8302047,2,43,"D",7,"7D","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047011","An. gambiae"
"149",1,83,2,47,4,108302047,8302047,2,55,"E",7,"7E","S","GA","SS","NN","LF","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047004","An. gambiae"
"150",1,83,2,47,14,108302047,8302047,2,67,"F",7,"7F","S","GA","SS","NN","LL","RR",2,0,1,0,"SI","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047014","An. gambiae"
"151",1,83,2,47,21,108302047,8302047,2,79,"G",7,"7G","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047021","An. gambiae"
"152",1,83,2,47,2,108302047,8302047,2,91,"H",7,"7H","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.815102,33.50475,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108302047002","An. gambiae"
"153",1,83,8,9,44,108308009,8308009,2,8,"A",8,"8A","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009044","An. gambiae"
"154",1,83,8,9,50,108308009,8308009,2,20,"B",8,"8B","S","GA","SS","NN","LL","SS",0,0,0,0,"II","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009050","An. gambiae"
"155",1,83,8,9,27,108308009,8308009,2,32,"C",8,"8C","S","GA","SS","NN","LF","SS",2,1,1,0,"SI","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009027","An. gambiae"
"156",1,83,8,9,22,108308009,8308009,2,44,"D",8,"8D","S","GA","SS","NN","LL","SS",0,0,0,0,"II","MM","ZZ","DN","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009022","An. gambiae"
"157",1,83,8,9,7,108308009,8308009,2,56,"E",8,"8E","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009007","An. gambiae"
"158",1,83,8,9,12,108308009,8308009,2,68,"F",8,"8F","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009012","An. gambiae"
"159",1,83,8,9,33,108308009,8308009,2,80,"G",8,"8G","S","GA","SS","NN","LF","SR",0,0,0,0,"II","IM","ZL","DN","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009033","An. gambiae"
"160",1,83,8,9,45,108308009,8308009,2,92,"H",8,"8H","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.85538,33.44908,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108308009045","An. gambiae"
"161",1,83,3,38,99,108303038,8303038,2,9,"A",9,"9A","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038099","An. gambiae"
"162",1,83,3,38,17,108303038,8303038,2,21,"B",9,"9B","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","IM","ZL","DN","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038017","An. gambiae"
"163",1,83,3,38,83,108303038,8303038,2,33,"C",9,"9C","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038083","An. gambiae"
"164",1,83,3,38,23,108303038,8303038,2,45,"D",9,"9D","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","IM","ZL","DD","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038023","An. gambiae"
"165",1,83,3,38,45,108303038,8303038,2,57,"E",9,"9E","S","GA","SS","NN","LF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038045","An. gambiae"
"166",1,83,3,38,90,108303038,8303038,2,69,"F",9,"9F","S","GA","FS","NN","FF","SS",1,0,0,0,"SS","IM","ZL","NN","WT",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038090","An. gambiae"
"167",1,83,3,38,30,108303038,8303038,2,81,"G",9,"9G","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","IM","ZL","DN","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038030","An. gambiae"
"168",1,83,3,38,76,108303038,8303038,2,93,"H",9,"9H","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.756528,33.5173,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108303038076","An. gambiae"
"169",1,83,6,6,8,108306006,8306006,2,10,"A",10,"10A","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006008","An. gambiae"
"170",1,83,6,6,19,108306006,8306006,2,22,"B",10,"10B","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","IM","ZL","DN","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006019","An. gambiae"
"171",1,83,6,6,29,108306006,8306006,2,34,"C",10,"10C","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006029","An. gambiae"
"172",1,83,6,6,23,108306006,8306006,2,46,"D",10,"10D","S","GA","SS","NN","LF","RR",1,0,0,0,"SI","IM","ZL","DN","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006023","An. gambiae"
"173",1,83,6,6,5,108306006,8306006,2,58,"E",10,"10E","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","IM","ZL","DN","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006005","An. gambiae"
"174",1,83,6,6,10,108306006,8306006,2,70,"F",10,"10F","S","GA","SS","NN","FF","SR",4,1,1,0,"SS","IM","ZL","DD","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006010","An. gambiae"
"175",1,83,6,6,21,108306006,8306006,2,82,"G",10,"10G","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006021","An. gambiae"
"176",1,83,6,6,18,108306006,8306006,2,94,"H",10,"10H","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","IM","ZL","DN","Dup",0.683647,33.51398,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108306006018","An. gambiae"
"177",1,83,10,24,18,108310024,8310024,2,11,"A",11,"11A","S","GA","SS","NN","LF","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024018","An. gambiae"
"178",1,83,10,24,41,108310024,8310024,2,23,"B",11,"11B","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024041","An. gambiae"
"179",1,83,10,24,28,108310024,8310024,2,35,"C",11,"11C","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024028","An. gambiae"
"180",1,83,10,24,40,108310024,8310024,2,47,"D",11,"11D","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024040","An. gambiae"
"181",1,83,10,24,32,108310024,8310024,2,59,"E",11,"11E","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","IM","ZL","DD","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024032","An. gambiae"
"182",1,83,10,24,15,108310024,8310024,2,71,"F",11,"11F","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","IM","ZL","DN","Dup",0.685782,33.44244,"baseline","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","108310024015","An. gambiae"
